Value
5.8
5.5
5.2
5.1
5.3
5.6
5.9
5.9
6.0
6.6
7.699999999999999
8.7
9.1
9.2
9.0
8.9
9.0
8.7
7.900000000000001
7.599999999999999
7.199999999999999
6.8
6.4
6.2
6.0
5.9
5.9
5.6
5.3
5.3
