Value
11.7
11.5
11.3
10.9
10.8
10.6
10.5
10.4
10.3
10.0
9.6
9.7
9.8
9.7
9.8
9.6
9.5
9.4
9.2
8.9
8.3
8.2
9.4
9.7
9.2
9.2
8.9
8.4
8.4
8.6
