Value
5.2
5.3
5.9
6.3
6.4
6.6
6.7
7.1
7.900000000000001
8.7
9.7
10.6
10.2
9.8
9.6
8.7
7.300000000000001
6.5
5.8
5.2
5.1
4.9
4.7
4.4
4.2
4.1
4.2
4.1
4.3
4.7
