Value
11.8
11.0
10.1
9.3
8.9
8.4
7.800000000000001
7.800000000000001
8.8
9.7
10.0
10.7
11.2
10.5
9.8
10.2
10.8
10.8
10.4
10.2
10.3
10.4
10.8
11.1
11.1
11.0
11.2
11.0
10.6
10.4
