Value
10.9
10.7
10.4
10.3
10.2
10.0
10.2
10.3
9.9
9.8
9.7
9.8
10.1
9.9
9.7
9.9
10.2
10.2
9.8
9.2
9.1
9.1
9.4
9.3
9.2
9.3
9.3
9.0
9.0
9.4
