Value
6.4
6.6
7.0
7.0
6.7
6.7
6.5
6.2
6.3
7.1
8.9
10.7
11.3
10.6
9.3
7.900000000000001
6.4
5.4
5.3
5.2
5.1
4.9
4.7
5.1
6.1
6.4
6.1
5.9
6.0
6.3
