Value
9.4
8.7
8.4
8.5
8.3
7.900000000000001
7.800000000000001
7.599999999999999
7.300000000000001
7.800000000000001
9.3
10.4
10.4
9.7
9.1
9.0
9.1
8.9
8.9
8.9
8.8
8.9
9.0
9.1
9.3
9.3
9.3
9.3
9.2
9.1
