Value
14.2
13.3
12.7
12.3
11.6
10.9
10.6
10.4
9.8
9.2
9.3
9.4
9.5
9.7
9.7
9.9
10.0
10.1
10.1
10.1
10.3
10.6
10.5
10.2
10.2
10.2
9.7
9.4
9.6
9.5
