Value
8.6
8.6
8.6
8.8
8.8
8.7
8.7
8.5
8.2
8.3
9.3
10.1
10.6
10.4
9.7
9.6
10.4
11.2
11.3
11.1
11.2
10.9
10.4
10.3
10.3
9.9
9.4
9.4
9.1
8.6
