Value
11.4
11.6
11.6
11.3
11.3
11.2
11.0
10.8
10.4
9.9
9.8
9.8
9.5
9.4
9.5
9.3
9.0
8.9
8.9
8.6
8.4
8.7
8.8
8.6
8.4
8.4
8.5
8.6
8.9
9.2
