Value
13.9
13.6
12.3
11.3
11.7
12.1
11.7
11.2
11.1
10.4
10.0
10.5
10.3
9.2
8.5
8.1
7.300000000000001
7.400000000000001
8.3
8.9
9.3
9.5
9.6
9.2
8.7
9.1
9.4
9.2
8.8
9.0
