Value
10.2
10.2
10.3
10.6
10.1
9.6
9.8
9.7
8.7
8.2
9.6
11.4
11.5
10.7
9.9
10.3
10.9
10.7
10.4
10.8
11.0
11.4
11.7
11.7
11.9
11.9
11.9
12.2
12.3
11.5
