Value
13.3
13.3
13.9
14.1
13.6
12.7
11.5
10.5
10.2
10.1
10.0
10.3
10.3
10.1
10.0
9.7
8.8
8.6
9.3
10.2
10.6
10.6
11.1
12.1
12.9
13.7
14.2
14.1
13.6
13.3
