Value
12.5
12.1
11.5
11.5
11.4
11.0
11.0
10.7
10.1
9.8
9.8
9.9
10.1
9.9
9.9
10.2
10.4
10.8
11.3
11.6
12.0
12.2
11.9
11.5
11.4
11.9
13.1
14.2
14.600000000000001
14.2
