Value
8.4
8.6
8.9
9.2
9.4
9.5
9.4
9.6
9.8
9.9
10.0
10.4
10.5
10.1
9.9
10.9
13.1
15.100000000000001
16.0
15.600000000000001
15.0
13.7
12.1
11.3
11.0
10.5
9.9
9.0
8.2
7.699999999999999
