Value
5.6
5.9
6.3
7.0
8.1
8.9
8.9
8.9
8.9
9.1
9.2
9.8
10.2
9.8
9.6
9.7
10.2
10.4
10.3
10.0
9.5
9.2
9.2
8.3
6.9
6.0
5.4
5.5
6.3
7.599999999999999
