Value
5.3
4.8
4.2
3.7000000000000006
3.4
3.2
3.2
4.0
6.2
8.5
9.7
10.2
10.2
9.7
9.5
9.1
8.2
7.400000000000001
6.7
6.1
5.6
4.9
4.7
4.7
5.4
7.699999999999999
9.9
11.0
11.4
10.2
