Value
7.5
7.5
6.4
4.7
4.1
4.4
4.8
5.1
5.6
6.2
7.300000000000001
8.6
9.8
10.4
10.0
9.6
9.2
8.8
7.900000000000001
6.6
5.8
5.6
5.4
5.3
5.3
5.0
4.8
4.9
5.2
5.2
