Value
10.5
10.6
10.7
10.6
10.6
10.3
10.2
10.1
10.1
10.1
9.8
9.5
9.0
8.9
9.2
10.1
10.7
10.9
11.7
12.1
12.4
13.3
13.8
14.5
15.100000000000001
15.600000000000001
15.399999999999999
14.800000000000002
15.300000000000002
16.2
