Value
13.2
12.5
12.1
11.4
10.9
10.8
10.9
10.7
10.0
9.7
9.9
10.5
10.8
10.3
10.0
10.1
10.2
10.3
10.7
11.1
11.2
11.1
11.0
10.9
11.5
12.4
13.1
13.4
13.7
14.0
