Value
5.4
5.1
4.800000000000001
5.1
5.699999999999999
6.300000000000001
7.300000000000001
8.3
8.7
9.0
9.7
10.5
11.2
10.600000000000001
8.5
7.800000000000001
7.6000000000000005
7.0
6.5
5.9
5.4
5.199999999999999
5.199999999999999
5.1
4.9
4.6
4.4
4.199999999999999
3.9000000000000004
3.8000000000000003
