Value
6.699999999999999
7.1
7.699999999999999
8.0
8.399999999999999
8.7
8.7
8.7
8.600000000000001
8.399999999999999
9.100000000000001
10.100000000000001
10.399999999999999
10.2
9.600000000000001
9.0
8.899999999999999
9.3
9.2
8.5
7.800000000000001
7.300000000000001
6.699999999999999
6.199999999999999
5.699999999999999
5.4
5.1
4.800000000000001
4.6
4.6
