Value
3.3
3.3
3.3
3.2
3.7999999999999994
5.4
6.6
7.400000000000001
8.5
9.3
9.9
10.9
11.3
10.3
8.9
7.400000000000001
6.6
6.3
6.5
7.699999999999999
8.6
8.1
6.8
5.7
4.9
5.2
6.4
7.300000000000001
7.599999999999999
7.300000000000001
