Value
6.5
6.7
7.1
7.1
7.1
7.300000000000001
7.800000000000001
8.3
8.6
9.0
9.3
10.1
10.8
10.2
9.3
8.7
8.6
8.4
8.2
8.2
8.2
8.3
8.3
8.1
8.1
8.0
8.1
8.2
8.2
8.3
