Value
10.7
10.9
10.9
10.8
10.6
10.8
10.7
10.8
10.9
10.3
9.9
9.4
9.1
9.2
9.5
9.2
8.6
8.0
8.2
8.6
8.4
7.900000000000001
7.599999999999999
7.300000000000001
7.199999999999999
7.199999999999999
7.1
7.0
6.7
6.5
