Value
6.6
6.7
6.8
6.6
6.7
6.8
6.6
6.4
6.2
6.1
6.6
8.4
10.2
10.4
8.9
7.0
5.7
5.7
5.8
5.8
6.0
6.2
6.1
5.8
5.4
5.2
4.9
4.8
4.6
4.6
