Value
10.8
10.3
10.2
10.1
9.8
9.9
10.0
9.9
10.2
10.1
9.8
10.3
10.4
10.0
9.9
9.7
9.0
8.6
8.7
8.2
8.1
8.3
9.0
9.9
9.7
9.5
9.2
8.8
9.4
9.8
