Value
6.199999999999999
6.699999999999999
6.800000000000001
6.5
6.699999999999999
7.1
7.0
7.0
7.3999999999999995
7.6000000000000005
7.800000000000001
8.600000000000001
9.3
9.2
9.2
9.399999999999999
9.100000000000001
8.5
8.2
8.2
8.100000000000001
7.699999999999999
7.5
7.6000000000000005
7.800000000000001
8.100000000000001
8.3
8.399999999999999
8.399999999999999
8.3
