Value
8.2
7.400000000000001
6.7
6.1
5.6
4.9
4.7
4.7
5.4
7.699999999999999
9.9
11.0
11.4
10.2
8.6
7.400000000000001
6.7
5.9
5.9
6.3
6.3
6.2
5.8
5.2
5.3
5.7
5.9
5.8
5.6
5.6
