Value
15.399999999999999
15.199999999999998
14.699999999999998
14.399999999999999
14.0
13.2
12.2
11.4
10.8
10.4
10.0
9.5
9.3
9.3
9.1
8.8
8.4
8.1
7.900000000000001
8.1
8.1
8.1
8.2
8.1
8.1
7.900000000000001
7.900000000000001
8.0
8.1
8.3
