Value
6.4
6.8
6.3
5.6
5.3
5.3
5.6
5.7
5.5
6.2
8.6
11.0
11.0
10.1
9.3
8.3
7.400000000000001
6.7
6.3
6.1
5.9
5.4
4.8
4.6
4.6
4.8
5.2
5.6
6.1
6.3
