Value
10.2
9.7
9.4
9.6
9.5
9.3
9.4
9.7
9.4
9.0
8.7
8.7
9.1
9.4
9.7
10.7
11.4
11.5
11.4
11.4
11.4
11.6
11.6
11.3
11.3
11.2
11.0
10.8
10.4
9.9
