Value
13.2
13.0
11.4
11.1
11.4
11.2
10.8
10.5
10.2
9.9
9.6
9.8
10.2
10.2
9.9
9.6
9.6
9.6
9.8
9.7
9.7
9.7
9.6
9.4
9.4
9.6
9.9
10.3
10.3
9.9
