Value
7.900000000000001
7.400000000000001
7.800000000000001
8.2
8.2
8.2
8.3
8.4
9.1
9.7
9.9
10.1
10.0
9.8
9.7
9.8
9.8
9.7
9.3
9.3
9.6
9.6
9.7
9.6
9.3
9.1
8.9
8.8
8.7
7.800000000000001
