Value
9.6
10.1
10.2
10.3
10.3
10.2
10.2
10.2
10.1
9.9
9.9
9.8
9.6
9.3
9.2
9.1
8.9
8.9
8.9
8.9
8.6
8.4
8.5
8.6
8.5
8.5
8.6
8.4
8.3
8.3
