Value
7.19999201252394
7.199945699062656
7.299687519680655
7.3984778564929705
7.59372366500802
7.678093438362067
7.635276811121776
7.6381311871226405
7.757323720449556
7.785923481436679
7.768509296254074
7.703942260981878
7.8999999999999995
8.10394226098188
8.768509296254074
9.38592348143668
9.357323720449555
8.938131187122641
8.53527681112178
8.57809343836207
8.59372366500802
8.598477856492973
8.699687519680653
8.799945699062658
8.899992012523938
9.299999005443642
9.19999989517453
9.099999990647628
9.39999999929369
9.299999999954847
