Value
9.4
9.2
9.2
9.4
9.6
9.7
9.7
9.9
10.2
9.9
9.9
8.803942260981879
8.299999999999999
8.003942260981878
8.368509296254075
8.685923481436681
8.957323720449557
9.83813118712264
10.835276811121778
11.578093438362068
11.89372366500802
11.498477856492972
11.099687519680653
11.799945699062658
11.79999201252394
11.399999005443641
12.299999895174532
12.899999990647627
12.299999999293693
11.699999999954846
