Value
11.6
11.2
10.6
10.7
10.7
10.7
10.4
10.2
10.0
9.8
9.7
7.67923677276954
7.800000000000001
7.479236772769541
7.446159038004256
7.9329511364929735
8.470842950957678
8.864039153245328
9.101291653824005
9.421486803101972
9.773107749688794
9.792015098561215
9.397944725159888
9.199541406195776
9.199911295757557
9.399985126316675
9.59999783802533
9.699999727578987
9.699999970243042
9.899999997182302
