Value
7.799911295757559
8.699541406195776
9.197944725159887
9.492015098561215
9.373107749688794
9.421486803101972
9.701291653824004
9.964039153245327
9.770842950957677
8.832951136492971
7.846159038004257
6.879236772769541
6.5
6.879236772769541
7.346159038004257
7.4329511364929735
7.1708429509576765
6.864039153245328
6.901291653824003
7.021486803101972
7.273107749688793
7.292015098561215
7.197944725159887
7.199541406195776
7.299911295757559
7.299985126316676
7.19999783802533
7.599999727578986
7.699999970243041
7.899999997182303
