Value
7.5
6.4
4.7
4.1
4.4
4.8
5.1
5.6
6.2
7.300000000000001
8.6
7.379236772769541
7.800000000000001
7.579236772769541
7.646159038004256
7.832951136492972
7.970842950957677
7.464039153245329
6.401291653824003
5.721486803101972
5.573107749688792
5.392015098561215
5.297944725159888
5.299541406195776
4.999911295757558
4.799985126316675
4.899997838025331
5.199999727578987
5.1999999702430415
5.199999997182302
