Value
6.499815973636094
6.899261982218615
7.197351508011377
7.191494975693159
7.175560207615867
7.437155898273989
7.455397237043631
7.702262376879452
8.35142514068995
8.595552960884188
7.765632548632206
7.438377713583021
7.518889168405115
7.6000000000000005
7.418889168405116
7.138377713583022
7.365632548632206
7.495552960884188
7.8514251406899485
8.102262376879452
8.155397237043633
8.23715589827399
8.275560207615868
8.191494975693159
8.197351508011378
7.999261982218615
7.799815973636095
7.799958938167951
7.699991801363021
7.4999985351604765
