Value
3.298807355467606
3.2963263962165508
3.289589240858001
3.1728555355588517
3.73488381488416
5.256283903091003
6.3081695048642334
6.854788857207161
7.562853327376595
7.817962457872835
7.743648100063114
8.013385029077916
7.744776755459421
6.2714042801416205
4.7
3.371404280141621
3.04477675545942
3.4133850290779164
4.343648100063113
6.217962457872834
7.662853327376594
7.55478885720716
6.508169504864234
5.5562839030910025
4.8348838148841615
5.172855535558852
6.389589240858002
7.296326396216552
7.598807355467605
7.299643763411965
