Value
8.398807355467607
8.59632639621655
8.089589240858
8.17285553555885
9.03488381488416
9.456283903091002
9.108169504864234
8.854788857207161
8.562853327376594
8.317962457872834
7.743648100063114
7.113385029077916
6.04477675545942
5.37140428014162
5.1000000000000005
5.2714042801416205
6.04477675545942
6.813385029077915
8.043648100063113
11.317962457872834
14.462853327376592
16.55478885720716
17.808169504864235
17.656283903091005
16.23488381488416
15.672855535558849
16.089589240858004
15.096326396216552
13.898807355467607
13.499643763411965
